note, length, volume
56, 0.46, 26
58, 0.65, 25
0, 0.37, 58
61, 0.46, 42
65, 1.1, 42
51, 0.33, 37
54, 0.51, 21
0, 0.28, 41
56, 0.51, 38
58, 0.7, 25
0, 0.28, 90
61, 0.56, 93
62, 0.09, 73
63, 0.05, 68
62, 0.28, 61
63, 0.33, 42
51, 0.56, 56
54, 0.51, 20
0, 0.33, 51
56, 0.46, 47
54, 0.7, 37
0, 0.33, 57
53, 0.51, 57
58, 0.56, 56
65, 0.88, 36
0, 0.28, 70
60, 0.51, 48
63, 0.51, 70
62, 0.7, 37
0, 0.37, 56
51, 0.42, 46
54, 0.46, 18
0, 0.33, 33
56, 0.51, 40
58, 0.56, 55
53, 0.79, 63
56, 0.46, 34
59, 0.42, 19
0, 0.42, 39
58, 0.51, 51
61, 0.51, 44
63, 0.7, 49
51, 0.6, 49
56, 0.42, 36
54, 0.51, 50
53, 0.23, 0
0, 0.33, 57
53, 0.46, 65
58, 0.56, 57
54, 0.42, 21
51, 0.6, 62
56, 0.46, 41
61, 0.51, 49
58, 0.7, 22
0, 0.37, 44
54, 0.42, 43
56, 0.51, 68
53, 0.33, 82
51, 0.51, 57
54, 0.46, 17
0, 0.33, 34
56, 0.51, 36
58, 0.7, 23
0, 0.33, 78
61, 0.65, 94
63, 0.42, 46
51, 0.56, 53
54, 0.51, 24
0, 0.33, 27
56, 0.46, 28
58, 0.7, 19
0, 0.33, 81
61, 0.7, 94
63, 0.46, 41
51, 0.51, 44
54, 0.46, 25
0, 0.42, 40
56, 0.42, 33
58, 0.93, 64
61, 0.51, 91
67, 0.46, 54
68, 0.09, 73
51, 0.65, 61
56, 0.19, 46
58, 0.56, 44
54, 0.37, 48
51, 0.6, 32
